url,status,CMC Threat Intelligence,Snort IP sample list,VX Vault,ViriBack,Comodo Valkyrie Verdict,PhishLabs,K7AntiVirus,CINS Army,Quttera,BlockList,OpenPhish,0xSI_f33d,Feodo Tracker,Web Security Guard,Scantitan,AlienVault,Sophos,Phishtank,CyberCrime,Spam404,SecureBrain,Hoplite Industries,CRDF,Rising,Fortinet,alphaMountain.ai,Lionic,Cyble,Seclookup,Virusdie External Site Scan,Artists Against 419,Google Safebrowsing,SafeToOpen,ADMINUSLabs,ESTsecurity,Juniper Networks,Heimdal Security,AutoShun,Trustwave,AICC (MONITORAPP),CyRadar,Dr.Web,Emsisoft,Abusix,Webroot,Avira,securolytics,Antiy-AVL,Acronis,Quick Heal,URLQuery,Viettel Threat Intelligence,DNS8,benkow.cc,EmergingThreats,Chong Lua Dao,Yandex Safebrowsing,Lumu,Kaspersky,Sucuri SiteCheck,desenmascara.me,URLhaus,PREBYTES,StopForumSpam,Blueliv,Netcraft,ZeroCERT,Phishing Database,MalwarePatrol,MalBeacon,Sangfor,IPsum,Malwared,BitDefender,GreenSnow,G-Data,Cyan,SCUMWARE.org,malwares.com URL checker,Forcepoint ThreatSeeker,Certego,ESET,Threatsourcing,MalSilo,Nucleon,BADWARE.INFO,ThreatHive,Bfore.Ai PreCrime,Armis,Cyren,EonScope,0 MX,MalwareDomainList,zvelo,Spamhaus,StopBadware,NotMining,FraudScore,Tencent,Baidu-International,Segasec,Malware Domain Blocklist,ESTsecurity-Threat Inside,Botvrij.eu,Malwarebytes hpHosts,ZDB Zeus,ZCloudsec,Zerofox,ZeusTracker,Opera,Certly,C-SIRT,Webutation,Malc0de Database,FraudSense,Comodo Site Inspector,Malekal,Wepawet,Websense ThreatSeeker,SpyEyeTracker,PalevoTracker,ParetoLogic,Minotaur,CloudStat,CloudStat.1,Bkav,PrecisionSec,TrendMicro
http://www.gamers.org/dEngine/rsc/,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
http://steamzcommunity.olympe.in/freegames/luckyday/update.php?cid=-851150&,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,2,0,0,0,0,1,1,0,2,1,1,1,1,0,1,0,1,0,1,1,1,2,0,1,0,2,0,1,1,2,0,0,1,1,0,1,0,1,1,1,0,1,2,0,0,1,1,1,0,0,0,1,0,1,1,1,0,2,1,0,1,0,0,2,1,0,1,1,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
http://therealonlinedatinggame.com/login.paypal.com.au/encripted/ssl218.site/resolutioncenters.html,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,2,0,0,0,0,1,1,0,2,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,2,1,0,1,0,0,2,1,2,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
http://www.getfreegames.kilu.org/,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,2,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://ncbrasil.com.br/gamesacademicos/wp-includes/js/fortuna/login.srfwa.html,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://gameappstot467clash.co.vu/,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,2,0,0,0,0,1,1,0,2,1,1,1,1,0,1,0,1,0,1,1,1,2,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,2,0,0,1,1,1,0,0,0,1,0,1,1,1,0,2,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,2,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
http://deckgamez.com/wp-content/plugins/docsign/7516793448d0bcc4eded2d75ecf2eb49/,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,2,0,0,0,0,1,1,0,2,1,1,1,1,0,1,2,1,0,1,1,1,0,0,1,0,0,2,1,1,2,0,0,1,1,0,1,2,1,1,1,0,1,2,0,0,1,1,1,0,0,0,1,0,1,1,1,0,2,1,2,1,0,0,0,1,2,1,1,0,1,0,1,1,1,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
http://paypal.com-us.cgi-bin.webscr.cmdflowsession.5evz-w6sy-2cv1um6beooyfoha0tgg1rj8mso2gsy6.wy3e7zoy6mq.msy-dispatch.5885d80a13c0db1f8e263663d3faee1bd6d43d.videogames4ever.com/paypal.active/PayPal/payment/,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,2,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,2,0,0,1,1,0,1,0,1,1,1,0,1,2,0,0,1,1,1,0,0,0,1,0,1,1,1,0,2,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
http://gamerstadium.free.fr/,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,2,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,2,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,2,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
http://freegames.wip.co.il/,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,2,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,2,0,0,1,1,0,1,0,1,1,1,0,1,2,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
http://gameschannal.com/actiongame/wp-admin/maint/index.htm,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,2,1,0,1,0,0,2,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
http://bestusaonlinecasinosforusplayers1.us/category/online-casino-games/feed/,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,2,0,0,0,0,1,0,0,2,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,2,0,1,1,2,0,0,1,1,0,1,0,1,1,1,0,1,2,0,0,1,1,1,0,0,0,1,0,1,1,1,0,2,1,0,1,0,0,2,1,2,1,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
http://www.tradgames.org.uk/games/Draughts.htm,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
http://www.marksteeregames.com/index.html,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
http://wiserbanking.com/modules/mod_articles_news/never_accept_the_laws/change_the_game/secured_clearification_request/,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,2,0,0,0,0,1,1,0,2,1,1,1,1,0,1,0,1,0,1,1,1,2,0,1,0,0,0,1,1,2,0,0,1,1,0,1,0,1,1,1,0,1,2,0,0,1,1,1,0,0,0,1,0,1,1,1,0,2,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
http://gamingbutiken.com/js/dropmail2016/index.html,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,2,0,0,0,0,1,1,0,2,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,2,0,0,1,1,0,1,0,1,1,1,0,1,2,0,0,1,1,1,0,0,0,1,0,1,1,1,0,2,1,0,1,0,0,2,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
http://ducktapegames.com/kunderservices/Nets/index.php,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,2,1,0,1,0,0,2,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
http://allgamefree.ohost.de/steam/,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,2,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,2,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
http://oldgamez.de/games/590/1/2/3/4/5/6/7/8/9/www.paypal.co.uk/login/ipoi/,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,2,0,0,0,0,1,1,0,2,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,2,0,0,1,1,1,0,0,0,1,0,1,1,1,0,2,1,2,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
http://communitysteam.freegames.allforhimevents.com/,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,2,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,2,0,0,1,1,1,0,0,0,1,0,1,1,1,0,2,1,0,1,0,0,2,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
http://oldgamez.de/games/590/1/2/3/4/5/6/www.paypal.co.uk/login/ipoi/,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,2,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,2,0,0,1,1,1,0,0,0,1,0,1,1,1,0,2,1,2,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
http://jj.aresgame.info/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://2014.differentgames.org/Confirmation/Login/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://diaryofagameaddict.com/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://therealonlinedatinggame.com/login.paypal.com.au/encripted/ssl218.site/login.html?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5642070071eabfe6a32741bf423504ccb642070071eabfe6a32741bf423504ccb,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,2,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,2,1,0,1,0,1,0,0,0,2,0,1,0,0,1,1,1,1,1
http://steamzcommunity.olympe.in/freegames/luckyday/update.php?cid=-878739&uid=1497,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,2,0,0,0,0,1,1,0,2,1,1,1,1,0,1,0,1,0,1,1,1,2,0,1,0,2,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,2,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,2,1,0,1,1,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
http://deckgamez.com/wp-content/plugins/docsign/es/,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,2,0,0,0,0,1,1,0,2,1,1,1,1,0,1,2,1,0,1,1,1,0,0,1,0,0,2,1,1,2,0,0,1,1,0,1,0,1,1,1,0,1,2,0,0,1,1,1,0,0,0,1,0,1,1,1,0,2,1,2,1,2,0,0,1,0,1,1,0,1,0,1,1,1,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
http://www.opengamingfoundation.org/ogl.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
http://getfreegames.host22.com/,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,2,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
http://t.womenwan.com/game/images/jzwc/637-t518l32005k/index.swf?act=http:/www.yaowan.com/webads_reg.php&sendparam=&recom_man=wlcpm2&recom_2=1067&openerstr=wlcpm2&material_id=637-t518l32005k&plat=yw&game=jzwc&district=0&sip=183.60.136.227&debug=&game=jzw,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,2,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
http://aresgame.info/,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://pkgame.cba.pl/e4qp8zz,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://www.superdimensiongames.com/index_products_tessaron.xhtml,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
http://gamesmojo.com/wp-content/plugins/akismet/4712200430/143493053/,1,1,1,0,1,2,0,0,1,0,1,0,1,1,0,1,0,2,0,0,0,0,1,2,0,2,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,2,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
http://rokus-tgy.hu/Pagamento.zip,1,1,1,0,1,2,0,0,1,0,1,0,1,1,0,1,0,2,0,0,0,0,1,2,0,2,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,2,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,2,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
http://deckgamez.com/wp-content/plugins/docsign/7516793448d0bcc4eded2d75ecf2eb49,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,2,0,0,0,0,1,1,0,2,1,1,1,1,0,1,2,1,0,1,1,1,0,0,1,0,0,2,1,1,2,0,0,1,1,0,1,0,1,1,1,0,1,2,0,0,1,1,1,0,0,0,1,0,1,1,1,0,2,1,2,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
http://game-avatar.mobi/wp-content/accoun/verification/update/chase/Logon.php?LOB=RBGLogon&_pageLabel=page_logonform,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,2,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,2,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
http://d.techcdn.com/onekeysdk/downloaderUpdate/downloader_20150323_259nogame.apk,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,2,1,1,0,1,0,1,1,0,1,1,1,1,1,2,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,2,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
http://gamesmojo.com/wp-content/plugins/akismet/4712200430/745353769679/,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,2,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,2,1,0,1,2,0,0,1,0,1,1,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
http://www.bitstorm.org/gameoflife/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://gamesware.ro/wp-content/plugins/autoblogged/img/tea.php,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,2,0,0,1,1,1,0,0,0,1,0,1,1,1,0,2,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
http://unitygamesbox.com/giochi/wp-content/uploads/PPL/fm1c455e8343146f9db2246544905fbd402c455e8343146f9db2246544905fbd4021/fm1/index/,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,2,0,0,0,0,1,2,0,2,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,2,0,0,1,1,0,1,0,1,1,1,0,1,2,0,0,1,1,1,0,0,0,1,0,1,1,1,0,2,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
http://pagamentoonline.4ove.com/criarconta.html,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,2,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://shovel-games.com/css/vps/,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
